id,created,updated,title,content,tags,product,topic,locale,answers,creator,link
1421140,2023-08-14 04:08:50 -0700,2023-08-14 06:18:34 -0700,How to export in MBOX format in Supernova v115.1.0,"<p>Running Thunderbird Supernova v115.1.0 I can import an MBOX file by simply copying the file into my Local Folders folder.  I'd like to be able to export messages in a selected folder in MBOX format too but, if there is a way to do so, I've been unable to find it.  Older questions refer to the use of an add-on named 'ImportExportTools NG' but the add-on manager in v115 tells me that add-on is not compatible. </p>",other;,thunderbird,other,en-US,1597515;1597534;1597537;,ChuckoW,https://support.mozilla.org/questions/1421140
1421142,2023-08-14 04:47:40 -0700,2023-08-14 04:47:40 -0700,Update problems from TB pre-115 to 115. How to convert filterlists?,"<p>On Windows, the updater from Thunderbird didnt update at all. You need to manually download the new exe and do it there, pretty weird. </p><p>On Linux, the Flatpak updates normally. But having a really old profile seems to break things, my inbox was gone from the ""bundled folders"" view, so I set up a new profile again (using the -p argument, this is non standard!) </p><p>So now: How do I export: </p> <ul><li> contacts </li><li> filters </li><li> accounts </li><li> set up calendars </li><li> custom local folders </li><li> local mails </li><li> ... </li></ul> <p>from one Thunderbird to another? This is not especially my problem, but its a general one and its important. </p><p>I simply need a way to export my filters, as I dont want to make them again. The rest is already done, except contacts, where I have no idea how they are actually used and it never worked for me. </p><p>Using the Flatpak from Flathub on Fedora Linux </p>",other;,thunderbird,other,en-US,,hjfw783534iege,https://support.mozilla.org/questions/1421142
1421143,2023-08-14 05:04:08 -0700,2023-08-14 05:27:01 -0700,"Move my current email address content and files to a new email address, deleting the old email","<p>I think it is called a ""profile"" based on your website that needs to be migrated to a new email address. I have had an email address for 25 years however in ""the divorce"" it is being deleted. I would like to transfer all the saved files and any content to a new email address. Also set up a new thunderbird account which I will pay for directly. </p><p>The current email is:  revasanchez@earthlink.net </p>",download-and-install_1;,thunderbird,download-install-and-migration,en-US,1597516;1597519;1597523;,revsan,https://support.mozilla.org/questions/1421143
1421144,2023-08-14 05:04:13 -0700,2023-08-14 06:18:09 -0700,Unable to accept appointment updates since Supernova update,"<p>I am able to accept invitations from new appointments (""This message contains an appointment invitation"", with the regular action buttons). </p><p>But if it comes to appointment update messages, I have no action buttons. Only the message ""Diese Nachricht enthält eine Termineinladung"". </p><p>Please see the screenshots. </p><p>I've already tried with troubleshooting mode (without addons etc. <a href=""https://support.mozilla.org/en-US/kb/troubleshoot-mode-thunderbird#w_starting-thunderbird-in-troubleshoot-mode"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/troubleshoot-mode-thunderbird#w_starting-thunderbird-in-troubleshoot-mode</a>), this makes no difference, the issue persists. </p><p>TB Version is: 115.1.0 (68-Bit on Windows 11) </p>",calendar;,thunderbird,calendar,en-US,,thomas116,https://support.mozilla.org/questions/1421144
1421145,2023-08-14 05:05:48 -0700,2023-08-14 05:07:24 -0700,"New network calendar event, very slow to update on calendar view","<p>Hi, </p><p>I am using a network calendar (Thunderbird build-in, no add-ons) with ""Offline support"" installed on premises (NextCloud). The calendar works perfectly, updating network calendar as needed. </p><p>When  I create a new event and press [Save and Close] button, the dialog box closes, but the event takes about 25-35 seconds to appear on the calendar. </p><p>When I delete the event it takes about 12-15 seconds to disappear from the view. </p><p>If the calendar is local (on the computer) the event appears immediately on the calendar view. </p><p>I presume that this has to do with the network update procedure. Is there a way (or an option) that would show the event immediately on the view and make the update on the background later on&nbsp;?  </p><p>My Thunderbird version is 115.1.0 (64-bit) installed on Microsoft Windows 11. </p><p>Thank you </p>",calendar;,thunderbird,calendar,en-US,,EmmanuelT,https://support.mozilla.org/questions/1421145
1421149,2023-08-14 06:29:40 -0700,2023-08-14 11:10:46 -0700,Email to text,<p>I was just speaking with clicksend about using their platform to send email to texts but they do not integrate with Mozilla.  Does anyone know of a way to send email to text messages through a platform? I look forward to the response. </p>,other;,thunderbird,other,en-US,1597582;,shawnwil,https://support.mozilla.org/questions/1421149
1421152,2023-08-14 07:04:59 -0700,2023-08-14 07:04:59 -0700,email alerts from my security camera go straight to trash?????,<p>email alerts from my security camera go straight to the Thunderbird trash????? seem to completely bypass the inbox.  if i put them into my inbox they immediately go right back into trash.  can't seem to fix this. any help appreciated. </p>,other;,thunderbird,other,en-US,,luckyeddee,https://support.mozilla.org/questions/1421152
1421154,2023-08-14 07:20:55 -0700,2023-08-14 11:00:05 -0700,"How to stop annoying ""will no longer be hosted"" uninstall alert on startup?","<p>This is a general question on TB behavior when a dev moves (or removes?) an extension from the normal <a href=""http://addons.thunderbird.net"" rel=""nofollow"">addons.thunderbird.net</a> repo to a different webspace, but immediately concerns a specific extension, ThunderbirdHTMLedit. </p><p>The author recently moved the official download location (to <a href=""http://www.betterbird.eu/addons"" rel=""nofollow"">www.betterbird.eu/addons</a>), and whether triggered by that action or some embedded code, an ultra-annoying popup now appears on each and every TB startup: </p><p>""Dear users, ThunderHTMLedit will no longer be hosted at <a href=""http://addons.thunderbird.net"" rel=""nofollow"">addons.thunderbird.net</a>. Please head to <a href=""http://www.betterbird.eu/addons/"" rel=""nofollow"">www.betterbird.eu/addons/</a> to install the new version. The extension “ThunderHTMLedit” is requesting to be uninstalled. What would you like to do?"" </p><p>The only two options are ""Keep installed"" and ""Uninstall."" There is no checkbox for ""Don't ask again,"" ""Remember this decision,"" or ""Never show this message again as long as humans walk the earth."" </p><p>So is there a way to stop such alerts that won't break other things? </p>",fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,en-US,1597549;1597551;1597579;,FFnut,https://support.mozilla.org/questions/1421154
1421155,2023-08-14 07:27:33 -0700,2023-08-14 07:52:32 -0700,Thunderbird Add-on stops parsing INBOX messages after few seconds,"<p>I have a Thunderbird Add-on that processes all messages in the INBOX. When I run it, it get through maybe a few score emails, then it stops. </p><p>What could be causing it to stop? </p><p>I suspect it stops when IMAP tries to sync. How do I debug it? </p><p>The add-on is Thundersort. </p><p>Suggestions welcome. </p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,1597553;,skeetabomb,https://support.mozilla.org/questions/1421155
1421160,2023-08-14 08:10:13 -0700,2023-08-14 08:10:13 -0700,upgrade to 115 appears to have lost many of my POP3 messages,"<p>I did a normal update to 115 and it seems to have lost most of my POP3 messages. They're not listed in the main TB window. Nor are all of my accounts. And the messages themselves don't seem to be anywhere on my computer. I'm using file per message storage. This is a disaster, because they're automatically removed from the server when I download them. Any ideas about how I might be able to recover?  </p><p>I'd really like to go back to 112, because 115 has other bugs and is incompatible with import/export tools, which I've used successfully many times. But --allow-downgrade sends me to 78, not 112. I don't understand why a significant upgrade like this doesn't automatically provide a restore point for all of us who might need it. </p><p>Is there documentation available of the profile changes the 115 upgrade makes? Maybe I can restore a 112 compatible set of profiles by hand if I know what's been done. </p>",other;,thunderbird,other,en-US,,DentDePiranha,https://support.mozilla.org/questions/1421160
1421161,2023-08-14 08:21:57 -0700,2023-08-15 06:23:03 -0700,Jak řadit kontakty podle příjmení thunderbird 115,"<p>Jak mohu změnit řazení kontaktů podle ""příjmení"" v thunderbird 115? </p>",customize;,thunderbird,customize-controls-options-and-add-ons,cs,1597709;,abojanovsky,https://support.mozilla.org/questions/1421161
1421168,2023-08-14 09:17:06 -0700,2023-08-14 11:41:41 -0700,Do not want next message selected after deleting/archiving,"<p>Before TB115, I used a plug-in called ""Deselect on Delete"" that would result in no message being selected after a message was deleted or archived. </p><p>With 115, when I delete or archive a message, the next one on the list (or previous one if deleting the message at the bottom of the list) is highlighted and marked Read.  This causes me to skip over the message, thinking I've already read it.  Very inconvenient, can't imagine how it's not an issue to other users. </p><p>I've seen other solutions that suggest toggling F8 to hide the preview pane.  However, the next message is still selected, but not marked Read.  Upon toggling F8 again, the selected message is then marked Read, making this not an optimal solution. </p><p>I was tempted to revert back to an older version, but my profile is no longer compatible.  Hopefully there is a fix for this. </p><p>Thanks! - Robert </p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,1597577;1597586;1597587;,info9721,https://support.mozilla.org/questions/1421168
1421169,2023-08-14 09:30:02 -0700,2023-08-14 11:05:59 -0700,Mozilla Country of Origin,<p>Looking to see if I could receive official confirmation of Mozilla Thunderbird being a primarily U.S. product. This is for a government client that requires TAA Compliance for all new software requests. Any assistance with this would be greatly appreciated. </p>,privacy-and-security_1;,thunderbird,privacy-and-security-settings,en-US,1597580;,light_foot16,https://support.mozilla.org/questions/1421169
